*GHG emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  FEB 02, 2026 11:46:55

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 182   106    13807     8406     0.33     0.00     1047      381     0.01     0.00     1397        6        0     1404
   15 183   107    14099     8906     0.33     0.00     1061      390     0.01     0.00     1430        6        0     1436
   15 184   108    14349     9406     1.14     0.00     1075      399     0.01     0.00     1465        7        0     1471
   15 185   109    14714     9875     1.64     0.00     1090      409     0.02     0.00     1501        8        0     1508
   15 186   110    15021    10406     1.92     0.00     1105      419     0.02     0.00     1539        9        0     1548
   15 187   111    15059    10719     2.03     0.00     1120      430     0.02     0.00     1578       10        0     1588
   15 188   112    14718    10719     2.02     0.00     1135      441     0.02     0.00     1618       10        0     1628
   15 189   113    16340    11156     1.87     0.00     1151      452     0.02     0.00     1659       11        0     1670
   15 190   114    16577    10344     1.74     0.00     1167      462     0.03     0.00     1697       12        0     1709
   15 191   115    14211     9250     1.60     0.00     1182      472     0.03     0.00     1731       13        0     1743
   15 192   116    12009     8094     1.45     0.00     1194      480     0.03     0.00     1760       14        0     1774
   15 193   117    10756     7531     1.31     0.00     1204      487     0.03     0.00     1788       14        0     1802
   15 194   118     9438     6813     1.19     0.00     1214      494     0.03     0.00     1813       15        0     1828
   15 195   119     9387     6844     1.04     0.00     1223      501     0.03     0.00     1838       15        0     1853
   15 196   120    10059     7438     0.94     0.00     1233      508     0.03     0.00     1865       16        0     1881
   15 197   121    10664     8063     0.86     0.00     1244      516     0.03     0.00     1895       16        0     1911
   15 198   122    10787     8281     0.78     0.00     1255      525     0.04     0.00     1925       16        0     1942
   15 199   123    10793     8438     0.71     0.00     1266      533     0.04     0.00     1956       17        0     1973
   15 200   124    10785     8656     0.65     0.00     1276      542     0.04     0.00     1988       17        0     2005
   15 201   125    10670     8656     0.59     0.00     1287      550     0.04     0.00     2020       17        0     2037
   15 202   126    10537     8688     0.55     0.00     1298      559     0.04     0.00     2052       18        0     2069
   15 203   127    10469     8750     0.51     0.00     1308      568     0.04     0.00     2084       18        0     2102
   15 204   128    10136     8531     0.48     0.00     1318      576     0.04     0.00     2115       18        0     2133
   15 205   129    10015     8406     0.44     0.00     1328      585     0.04     0.00     2146       18        0     2164
   15 206   130     9784     8281     0.43     0.00     1338      593     0.04     0.00     2176       18        0     2195
   15 207   131     9064     7813     0.41     0.00     1347      601     0.04     0.00     2205       19        0     2224
   15 208   132     8032     6906     0.40     0.00     1355      608     0.04     0.00     2230       19        0     2249
   15 209   133     7943     6469     0.35     0.00     1363      614     0.04     0.00     2254       19        0     2273
   15 210   134     7574     6094     0.35     0.00     1371      620     0.04     0.00     2276       19        0     2296
   15 211   135     6873     5500     0.34     0.00     1377      626     0.04     0.00     2297       19        0     2316
   15 212   136     6246     5156     0.35     0.00     1384      631     0.04     0.00     2316       20        0     2335
   15 213   137     6107     5125     0.35     0.00     1390      636     0.04     0.00     2334       20        0     2354
   15 214   138     5833     4906     0.36     0.00     1396      641     0.04     0.00     2352       20        0     2372
   15 215   139     5873     5063     0.36     0.00     1402      646     0.04     0.00     2371       20        0     2391
   15 216   140     6200     5406     0.36     0.00     1408      651     0.04     0.00     2391       20        0     2411
   15 217   141     6694     5875     0.36     0.00     1414      657     0.04     0.00     2412       20        0     2433
   15 218   142     6958     6219     0.36     0.00     1421      664     0.04     0.00     2435       21        0     2456
   15 219   143     7366     6594     0.36     0.00     1429      670     0.04     0.00     2459       21        0     2480
   15 220   144     7701     6938     0.36     0.00     1436      677     0.04     0.00     2485       21        0     2506
   15 221   145     8275     7344     0.34     0.00     1445      684     0.04     0.00     2512       21        0     2533
   15 222   146     8383     7563     0.35     0.00     1453      692     0.05     0.00     2540       21        0     2561
   15 223   147     8476     7594     0.35     0.00     1462      700     0.05     0.00     2567       21        0     2589
   15 224   148     8422     7719     0.35     0.00     1470      707     0.05     0.00     2596       22        0     2617
   15 225   149     8263     7563     0.35     0.00     1478      715     0.05     0.00     2623       22        0     2645
   15 226   150     8145     7531     0.35     0.00     1486      722     0.05     0.00     2651       22        0     2673
   15 227   151     9367     7750     0.31     0.00     1496      730     0.05     0.00     2680       22        0     2702
   15 228   152     8894     7500     0.32     0.00     1505      738     0.05     0.00     2707       22        0     2729
   15 229   153     9485     7094     0.31     0.00     1514      745     0.05     0.00     2733       22        0     2755
   15 230   154     8697     6406     0.21     0.00     1523      751     0.05     0.00     2757       22        0     2779
   15 231   155     8033     5875     0.34     0.00     1531      757     0.05     0.00     2778       23        0     2801
   15 232   156     7010     5219     0.35     0.00     1538      762     0.05     0.00     2797       23        0     2820
   15 233   157     6473     5000     0.35     0.00     1544      767     0.05     0.00     2816       23        0     2839
   15 234   158     6221     4906     0.35     0.00     1551      772     0.05     0.00     2834       23        0     2857
   15 235   159     6335     5000     0.36     0.00     1557      777     0.05     0.00     2852       23        0     2875
   15 236   160     6852     5375     0.36     0.00     1564      783     0.05     0.00     2872       23        0     2895
   15 237   161     9673     6156     0.15     0.00     1573      789     0.05     0.00     2894       23        0     2918

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  FEB 02, 2026 11:46:55

*RUN   4        : 4                         WHAPS048 TUDU1501    4
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  4   : 4                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    12360     1656     0.01     0.00       12        2     0.00     0.00        6        0        0        6
   15 078     2    10581     1563     0.01     0.00       23        3     0.00     0.00       12        0        0       12
   15 079     3     8293     1313     0.01     0.00       31        5     0.00     0.00       17        0        0       17
   15 080     4     5921     1031     0.02     0.00       37        6     0.00     0.00       20        0        0       20
   15 081     5     3797      656     0.02     0.00       41        6     0.00     0.00       23        0        0       23
   15 082     6      821      281     0.02     0.00       42        7     0.00     0.00       24        0        0       24
   15 083     7      130        0     0.02     0.00       42        7     0.00     0.00       24        0        0       24
   15 084     8      146      125     0.03     0.00       42        7     0.00     0.00       24        0        0       24
   15 085     9      675      219     0.03     0.00       43        7     0.00     0.00       25        0        0       25
   15 086    10      786      219     0.03     0.00       44        7     0.00     0.00       26        0        0       26
   15 087    11     1747      406     0.03     0.00       45        7     0.00     0.00       27        0        0       28
   15 088    12     2843      656     0.03     0.00       48        8     0.00     0.00       30        0        0       30
   15 089    13     3811      813     0.04     0.00       52        9     0.00     0.00       33        0        0       33
   15 090    14     3354      531     0.03     0.00       55        9     0.00     0.00       35        0        0       35
   15 091    15     3994      625     0.03     0.00       59       10     0.00     0.00       37        0        0       37
   15 092    16     2685      500     0.02     0.00       62       11     0.00     0.00       39        0        0       39
   15 093    17     1332      281     0.02     0.00       63       11     0.00     0.00       40        0        0       40
   15 094    18       74        0     0.04     0.00       63       11     0.00     0.00       40        0        0       40
   15 095    19       14       31     0.03     0.00       63       11     0.00     0.00       40        0        0       40
   15 096    20        0        0     0.05     0.00       63       11     0.00     0.00       40        0        0       40
   15 097    21        0        0     0.06     0.00       63       11     0.00     0.00       40        0        0       40
   15 098    22        0        0     0.06     0.00       63       11     0.00     0.00       40        0        0       40
   15 099    23        0        0     0.27     0.00       63       11     0.00     0.00       40        0        0       40
   15 100    24       72       31     0.46     0.00       63       11     0.00     0.00       40        1        0       41
   15 101    25     3154      531     0.64     0.00       67       11     0.00     0.00       42        1        0       43
   15 102    26     6962     1219     0.80     0.00       74       13     0.00     0.00       47        1        0       48
   15 103    27    10142     1813     0.95     0.00       84       15     0.00     0.00       53        2        0       55
   15 104    28    11737     2219     1.06     0.00       95       17     0.00     0.00       61        2        0       64
   15 105    29    11876     2375     1.10     0.00      107       19     0.01     0.00       70        3        0       73
   15 106    30    12520     2750     1.10     0.00      120       22     0.01     0.00       80        3        0       83
   15 107    31    13189     3094     1.08     0.00      133       25     0.01     0.00       92        4        0       95
   15 108    32    15844     2656     0.31     0.00      149       28     0.01     0.00      101        4        0      105
   15 109    33    13878     1938     0.70     0.00      163       30     0.01     0.00      108        4        0      113
   15 110    34    11581     1625     0.92     0.00      174       31     0.01     0.00      114        5        0      119
   15 111    35     8542     1313     0.84     0.00      183       32     0.01     0.00      119        5        0      124
   15 112    36     6139     1094     0.75     0.00      189       34     0.01     0.00      123        5        0      129
   15 113    37     5870     1063     0.68     0.00      195       35     0.01     0.00      127        6        0      133
   15 114    38     5982     1313     0.62     0.00      201       36     0.01     0.00      132        6        0      138
   15 115    39     6904     1469     0.57     0.00      208       37     0.01     0.00      137        6        0      144
   15 116    40     7850     1813     0.50     0.00      216       39     0.01     0.00      144        7        0      150
   15 117    41     9472     2250     0.45     0.00      225       41     0.01     0.00      152        7        0      159
   15 118    42    11645     2375     0.38     0.00      237       44     0.01     0.00      161        7        0      168
   15 119    43    12689     2563     0.20     0.00      249       46     0.02     0.00      170        7        0      177
   15 120    44    11958     2219     0.30     0.00      261       49     0.02     0.00      178        7        0      186
   15 121    45    11470     2219     0.29     0.00      273       51     0.02     0.00      187        7        0      194
   15 122    46     7833     1906     0.10     0.00      281       53     0.02     0.00      194        7        0      201
   15 123    47     6577     1563     0.14     0.00      287       54     0.02     0.00      199        7        0      207
   15 124    48     7814     2063     0.09     0.00      295       56     0.02     0.00      207        7        0      214
   15 125    49    12010     2844     0.17     0.00      307       59     0.02     0.00      217        8        0      225
   15 126    50    14705     3688     0.14     0.00      322       63     0.02     0.00      231        8        0      238
   15 127    51    14238     4281     0.09     0.00      336       67     0.02     0.00      247        8        0      254
   15 128    52    16099     4406     0.17     0.00      352       72     0.02     0.00      263        8        0      270
   15 129    53    16658     4688     0.21     0.00      369       76     0.02     0.00      280        8        0      288
   15 130    54    14988     4406     0.17     0.00      384       81     0.02     0.00      296        8        0      304
   15 131    55    12958     4000     0.22     0.00      397       85     0.02     0.00      311        8        0      319
   15 132    56    13020     4375     0.23     0.00      410       89     0.02     0.00      327        8        0      335
   15 133    57    13882     4969     0.24     0.00      424       94     0.02     0.00      345        8        0      353
   15 134    58    14756     5219     0.20     0.00      438       99     0.02     0.00      364        8        0      373
   15 135    59    14485     5406     0.27     0.00      453      105     0.02     0.00      384        8        0      393
   15 136    60    13683     5281     0.28     0.00      467      110     0.02     0.00      403        9        0      412
   15 137    61    13193     5188     0.29     0.00      480      115     0.02     0.00      423        9        0      431
   15 138    62    11901     4844     0.30     0.00      492      120     0.02     0.00      440        9        0      449
   15 139    63    11127     4563     0.31     0.00      503      125     0.02     0.00      457        9        0      466
   15 140    64    11719     4281     0.11     0.00      514      129     0.02     0.00      473        9        0      482
   15 141    65    10492     4125     0.10     0.00      525      133     0.02     0.00      488        9        0      497
   15 142    66    10067     3750     0.16     0.00      535      137     0.02     0.00      502        9        0      511
   15 143    67     9322     3281     0.25     0.00      544      140     0.02     0.00      514        9        0      523
   15 144    68     7943     2969     0.20     0.00      552      143     0.02     0.00      525        9        0      534
   15 145    69     7468     2688     0.24     0.00      560      146     0.02     0.00      534        9        0      544
   15 146    70     8953     3406     0.32     0.00      569      149     0.02     0.00      547       10        0      557
   15 147    71     9444     3688     0.36     0.00      578      153     0.02     0.00      560       10        0      570
   15 148    72     9304     3563     0.37     0.00      587      156     0.02     0.00      574       10        0      584
   15 149    73     9432     3750     0.36     0.00      597      160     0.02     0.00      587       10        0      597
   15 150    74    10267     4156     0.36     0.00      607      164     0.02     0.00      603       10        0      613
   15 151    75    10337     4250     0.36     0.00      618      168     0.02     0.00      618       10        0      629
   15 152    76    11251     4656     0.36     0.00      629      173     0.02     0.00      635       11        0      646
   15 153    77    14097     5563     0.90     0.00      643      179     0.02     0.00      656       11        0      667
   15 154    78    15621     6500     1.22     0.00      658      185     0.02     0.00      680       12        0      691
   15 155    79    16342     7094     1.35     0.00      675      192     0.03     0.00      706       12        0      718
   15 156    80    16662     7750     1.38     0.00      691      200     0.03     0.00      734       13        0      747
   15 157    81    17222     8406     1.37     0.00      709      208     0.03     0.00      765       14        0      778
   15 158    82    18380     8813     1.18     0.00      727      217     0.03     0.00      797       14        0      811
   15 159    83    17545     8813     1.06     0.00      745      226     0.03     0.00      830       15        0      844
   15 160    84    19426     8188     0.33     0.00      764      234     0.03     0.00      860       15        0      874
   15 161    85    17884     7438     0.60     0.00      782      242     0.03     0.00      887       15        0      902
   15 162    86    15841     6719     0.70     0.00      798      248     0.03     0.00      912       15        0      927
   15 163    87    14626     6438     0.74     0.00      812      255     0.03     0.00      935       16        0      951
   15 164    88    13994     6406     0.67     0.00      826      261     0.03     0.00      959       16        0      975
   15 165    89    14475     6750     0.29     0.00      841      268     0.03     0.00      983       16        0     1000
   15 166    90    15522     7844     0.23     0.00      856      276     0.03     0.00     1012       16        0     1029
   15 167    91    15680     8156     0.21     0.00      872      284     0.03     0.00     1042       16        0     1059
   15 168    92    15840     7688     0.36     0.00      888      292     0.04     0.00     1070       17        0     1087
   15 169    93    14741     7000     0.46     0.00      903      299     0.04     0.00     1096       17        0     1113
   15 170    94    12506     6375     0.16     0.00      915      305     0.04     0.00     1119       17        0     1136
   15 171    95    11152     5531     0.31     0.00      926      311     0.04     0.00     1140       17        0     1157
   15 172    96    10667     5250     0.39     0.00      937      316     0.04     0.00     1159       17        0     1176
   15 173    97    10207     5031     0.41     0.00      947      321     0.04     0.00     1177       17        0     1195
   15 174    98     9956     5250     0.13     0.00      957      326     0.04     0.00     1197       17        0     1214
   15 175    99     9903     5188     0.19     0.00      967      331     0.04     0.00     1216       18        0     1233
   15 176   100    10371     5344     0.31     0.00      977      337     0.04     0.00     1235       18        0     1253
   15 177   101    10823     5531     0.38     0.00      988      342     0.04     0.00     1256       18        0     1274
   15 178   102    11286     6000     0.36     0.00     1000      348     0.04     0.00     1278       18        0     1296
   15 179   103    11351     6375     0.34     0.00     1011      355     0.04     0.00     1301       18        0     1319
   15 180   104    12168     6969     0.33     0.00     1023      362     0.04     0.00     1327       18        0     1345
   15 181   105    12852     7594     0.32     0.00     1036      369     0.04     0.00     1355       18        0     1373
   15 182   106    13715     8469     0.31     0.00     1050      378     0.04     0.00     1386       19        0     1404
   15 183   107    13635     8781     0.31     0.00     1063      386     0.04     0.00     1418       19        0     1437
   15 184   108    13468     8938     1.17     0.00     1077      395     0.04     0.00     1451       19        0     1470
   15 185   109    13391     9125     1.68     0.00     1090      404     0.04     0.00     1484       20        0     1504
   15 186   110    13319     9375     1.95     0.00     1103      414     0.04     0.00     1519       21        0     1540
   15 187   111    13002     9375     2.05     0.00     1116      423     0.05     0.00     1553       22        0     1575
   15 188   112    12408     9156     2.02     0.00     1129      432     0.05     0.00     1587       23        0     1609
   15 189   113    13656     9406     1.78     0.00     1143      442     0.05     0.00     1621       24        0     1645
   15 190   114    13706     8688     1.56     0.00     1156      450     0.05     0.00     1653       24        0     1677
   15 191   115    11826     7656     1.46     0.00     1168      458     0.05     0.00     1681       25        0     1706
   15 192   116     9897     6688     1.31     0.00     1178      465     0.06     0.00     1706       26        0     1731
   15 193   117     8588     6063     1.18     0.00     1187      471     0.06     0.00     1728       26        0     1754
   15 194   118     7172     5344     1.08     0.00     1194      476     0.06     0.00     1747       27        0     1774
   15 195   119     7007     5219     0.94     0.00     1201      481     0.06     0.00     1767       27        0     1794
   15 196   120     7438     5750     0.85     0.00     1208      487     0.06     0.00     1788       28        0     1815
   15 197   121     7728     6000     0.77     0.00     1216      493     0.06     0.00     1810       28        0     1838
   15 198   122     7628     6125     0.70     0.00     1223      499     0.06     0.00     1832       28        0     1861
   15 199   123     7356     6094     0.63     0.00     1231      505     0.06     0.00     1855       29        0     1883
   15 200   124     7095     5969     0.57     0.00     1238      511     0.06     0.00     1877       29        0     1905
   15 201   125     6831     5906     0.52     0.00     1245      517     0.06     0.00     1898       29        0     1927
   15 202   126     6603     5781     0.48     0.00     1251      523     0.06     0.00     1919       29        0     1949
   15 203   127     6433     5750     0.45     0.00     1258      529     0.06     0.00     1941       30        0     1970
   15 204   128     6063     5563     0.42     0.00     1264      534     0.06     0.00     1961       30        0     1991
   15 205   129     6005     5344     0.38     0.00     1270      540     0.06     0.00     1981       30        0     2011
   15 206   130     5812     5250     0.36     0.00     1276      545     0.06     0.00     2000       30        0     2030
   15 207   131     5334     4875     0.35     0.00     1281      550     0.06     0.00     2018       30        0     2048
   15 208   132     4786     4438     0.34     0.00     1286      554     0.07     0.00     2034       30        0     2064
   15 209   133     5071     4188     0.30     0.00     1291      558     0.07     0.00     2049       31        0     2080
   15 210   134     4719     4031     0.30     0.00     1296      562     0.07     0.00     2064       31        0     2095
   15 211   135     4295     3656     0.30     0.00     1300      566     0.07     0.00     2078       31        0     2108
   15 212   136     3841     3375     0.30     0.00     1304      569     0.07     0.00     2090       31        0     2121
   15 213   137     3809     3406     0.30     0.00     1308      573     0.07     0.00     2102       31        0     2134
   15 214   138     3699     3344     0.30     0.00     1311      576     0.07     0.00     2115       31        0     2146
   15 215   139     3741     3438     0.30     0.00     1315      580     0.07     0.00     2127       31        0     2159
   15 216   140     3974     3688     0.30     0.00     1319      583     0.07     0.00     2141       32        0     2172
   15 217   141     4334     4031     0.30     0.00     1323      587     0.07     0.00     2156       32        0     2187
   15 218   142     4560     4313     0.30     0.00     1328      592     0.07     0.00     2171       32        0     2203
   15 219   143     4914     4625     0.30     0.00     1333      596     0.07     0.00     2188       32        0     2220
   15 220   144     5235     4906     0.30     0.00     1338      601     0.07     0.00     2206       32        0     2239
   15 221   145     5640     5219     0.29     0.00     1344      606     0.07     0.00     2226       32        0     2258
   15 222   146     5736     5375     0.29     0.00     1349      612     0.07     0.00     2245       32        0     2278
   15 223   147     5799     5469     0.29     0.00     1355      617     0.07     0.00     2265       33        0     2298
   15 224   148     5806     5469     0.29     0.00     1361      623     0.07     0.00     2285       33        0     2318
   15 225   149     5752     5469     0.30     0.00     1367      628     0.07     0.00     2306       33        0     2338
   15 226   150     5699     5375     0.30     0.00     1372      634     0.07     0.00     2325       33        0     2358
   15 227   151     6756     5656     0.26     0.00     1379      639     0.07     0.00     2346       33        0     2379
   15 228   152     6413     5469     0.27     0.00     1386      645     0.07     0.00     2366       33        0     2399
   15 229   153     7194     5219     0.26     0.00     1393      650     0.07     0.00     2385       33        0     2419
   15 230   154     6537     4813     0.18     0.00     1399      655     0.07     0.00     2403       33        0     2436
   15 231   155     6100     4375     0.29     0.00     1405      659     0.07     0.00     2419       34        0     2453
   15 232   156     5310     3969     0.30     0.00     1411      663     0.07     0.00     2434       34        0     2467
   15 233   157     4895     3813     0.30     0.00     1416      667     0.07     0.00     2448       34        0     2481
   15 234   158     4685     3656     0.30     0.00     1420      671     0.07     0.00     2461       34        0     2495
   15 235   159     4740     3781     0.31     0.00     1425      674     0.07     0.00     2475       34        0     2509
   15 236   160     5175     4094     0.30     0.00     1430      678     0.07     0.00     2490       34        0     2524
   15 237   161     8234     4688     0.13     0.00     1438      683     0.07     0.00     2507       34        0     2541

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  FEB 02, 2026 11:46:56

*RUN   5        : 5                         WHAPS048 TUDU1501    5
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  5   : 5                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    12360     1656     0.01     0.00       12        2     0.00     0.00        6        0        0        6
   15 078     2    10581     1563     0.01     0.00       23        3     0.00     0.00       12        0        0       12
   15 079     3     8293     1313     0.01     0.00       31        5     0.00     0.00       17        0        0       17
   15 080     4     5921     1031     0.02     0.00       37        6     0.00     0.00       20        0        0       20
   15 081     5     3797      656     0.02     0.00       41        6     0.00     0.00       23        0        0       23
   15 082     6      821      281     0.02     0.00       42        7     0.00     0.00       24        0        0       24
   15 083     7      130        0     0.02     0.00       42        7     0.00     0.00       24        0        0       24
   15 084     8      146      125     0.03     0.00       42        7     0.00     0.00       24        0        0       24
   15 085     9      675      219     0.03     0.00       43        7     0.00     0.00       25        0        0       25
   15 086    10      786      219     0.03     0.00       44        7     0.00     0.00       26        0        0       26
   15 087    11     1747      406     0.03     0.00       45        7     0.00     0.00       27        0        0       28
   15 088    12     2843      656     0.03     0.00       48        8     0.00     0.00       30        0        0       30
   15 089    13     3811      813     0.04     0.00       52        9     0.00     0.00       33        0        0       33
   15 090    14     3354      531     0.03     0.00       55        9     0.00     0.00       35        0        0       35
   15 091    15     3994      625     0.03     0.00       59       10     0.00     0.00       37        0        0       37
   15 092    16     2685      500     0.02     0.00       62       11     0.00     0.00       39        0        0       39
   15 093    17     1332      281     0.02     0.00       63       11     0.00     0.00       40        0        0       40
   15 094    18       74        0     0.04     0.00       63       11     0.00     0.00       40        0        0       40
   15 095    19       14       31     0.03     0.00       63       11     0.00     0.00       40        0        0       40
   15 096    20        0        0     0.05     0.00       63       11     0.00     0.00       40        0        0       40
   15 097    21        0        0     0.06     0.00       63       11     0.00     0.00       40        0        0       40
   15 098    22        0        0     0.06     0.00       63       11     0.00     0.00       40        0        0       40
   15 099    23        0        0     0.69     0.00       63       11     0.00     0.00       40        1        0       41
   15 100    24       72       31     1.25     0.00       63       11     0.00     0.00       40        1        0       41
   15 101    25     3154      531     1.78     0.00       67       11     0.00     0.00       42        2        0       44
   15 102    26     6961     1219     2.29     0.00       74       13     0.01     0.00       47        3        0       50
   15 103    27    10142     1813     2.75     0.00       84       15     0.01     0.00       53        4        0       58
   15 104    28    11739     2219     3.07     0.00       95       17     0.01     0.00       61        6        0       67
   15 105    29    11884     2375     3.21     0.00      107       19     0.02     0.00       70        7        0       77
   15 106    30    12528     2750     3.23     0.00      120       22     0.02     0.00       80        9        0       89
   15 107    31    13194     3094     3.16     0.00      133       25     0.02     0.00       92       10        0      102
   15 108    32    15845     2625     0.92     0.00      149       28     0.02     0.00      101       11        0      112
   15 109    33    13878     1938     2.10     0.00      163       30     0.03     0.00      108       12        0      120
   15 110    34    11581     1656     2.82     0.00      174       31     0.03     0.00      114       13        0      127
   15 111    35     8542     1313     2.60     0.00      183       32     0.03     0.00      119       14        0      133
   15 112    36     6139     1094     2.36     0.00      189       34     0.03     0.00      123       15        0      139
   15 113    37     5869     1063     2.16     0.00      195       35     0.04     0.00      127       16        0      143
   15 114    38     5981     1313     1.99     0.00      201       36     0.04     0.00      132       17        0      149
   15 115    39     6902     1469     1.82     0.00      208       37     0.04     0.00      137       18        0      155
   15 116    40     7847     1813     1.62     0.00      216       39     0.04     0.00      144       19        0      163
   15 117    41     9467     2250     1.45     0.00      225       41     0.04     0.00      152       20        0      172
   15 118    42    11639     2375     1.25     0.00      237       44     0.04     0.00      161       20        0      181
   15 119    43    12683     2563     0.66     0.00      249       46     0.04     0.00      170       21        0      191
   15 120    44    11952     2219     0.96     0.00      261       49     0.04     0.00      178       21        0      199
   15 121    45    11462     2219     0.95     0.00      273       51     0.05     0.00      187       21        0      208
   15 122    46     7909     1906     0.31     0.00      281       53     0.05     0.00      194       22        0      215
   15 123    47     6708     1531     0.67     0.00      287       54     0.05     0.00      199       22        0      221
   15 124    48     8135     1969     0.46     0.00      296       56     0.05     0.00      206       22        0      229
   15 125    49    12731     2656     0.90     0.00      308       59     0.05     0.00      216       23        0      239
   15 126    50    15646     3469     0.74     0.00      324       62     0.05     0.00      229       23        0      252
   15 127    51    14972     4094     0.48     0.00      339       66     0.05     0.00      244       23        0      267
   15 128    52    16756     4250     0.83     0.00      356       71     0.05     0.00      260       23        0      283
   15 129    53    17455     4438     1.04     0.00      373       75     0.05     0.00      276       24        0      300
   15 130    54    15835     4219     0.79     0.00      389       79     0.05     0.00      291       24        0      316
   15 131    55    13294     3938     1.01     0.00      402       83     0.05     0.00      306       25        0      331
   15 132    56    13271     4313     0.99     0.00      416       88     0.05     0.00      322       25        0      347
   15 133    57    14010     4969     1.00     0.00      430       93     0.05     0.00      340       26        0      366
   15 134    58    14884     5156     0.80     0.00      444       98     0.06     0.00      359       26        0      385
   15 135    59    14595     5375     1.04     0.00      459      103     0.06     0.00      378       27        0      405
   15 136    60    13768     5281     1.04     0.00      473      108     0.06     0.00      398       27        0      425
   15 137    61    13277     5125     1.04     0.00      486      114     0.06     0.00      417       28        0      444
   15 138    62    11864     4844     1.04     0.00      498      118     0.06     0.00      434       28        0      462
   15 139    63    11038     4500     1.04     0.00      509      123     0.06     0.00      451       29        0      479
   15 140    64    11356     4313     0.41     0.00      520      127     0.06     0.00      467       29        0      495
   15 141    65    10430     4156     0.33     0.00      531      131     0.06     0.00      482       29        0      511
   15 142    66    10003     3750     0.51     0.00      541      135     0.06     0.00      496       29        0      525
   15 143    67     9271     3313     0.77     0.00      550      138     0.06     0.00      508       29        0      537
   15 144    68     7943     2938     0.62     0.00      558      141     0.06     0.00      519       30        0      548
   15 145    69     7427     2719     0.73     0.00      565      144     0.06     0.00      529       30        0      559
   15 146    70     8920     3438     0.92     0.00      574      148     0.07     0.00      541       31        0      572
   15 147    71     9470     3656     1.02     0.00      584      151     0.07     0.00      555       31        0      586
   15 148    72     9340     3563     1.00     0.00      593      155     0.07     0.00      568       31        0      599
   15 149    73     9478     3719     0.96     0.00      603      158     0.07     0.00      581       32        0      613
   15 150    74    10310     4125     0.92     0.00      613      163     0.07     0.00      597       32        0      629
   15 151    75    10387     4219     0.89     0.00      623      167     0.07     0.00      612       33        0      645
   15 152    76    11320     4688     0.86     0.00      635      171     0.07     0.00      629       33        0      662
   15 153    77    13903     5625     2.55     0.00      649      177     0.07     0.00      650       34        0      684
   15 154    78    15438     6500     3.69     0.00      664      184     0.08     0.00      674       36        0      710
   15 155    79    16231     7188     4.31     0.00      680      191     0.08     0.00      700       38        0      738
   15 156    80    16654     7781     4.56     0.00      697      199     0.09     0.00      729       40        0      769
   15 157    81    17277     8469     4.56     0.00      714      207     0.09     0.00      760       42        0      802
   15 158    82    18293     8656     4.07     0.00      732      216     0.09     0.00      792       44        0      836
   15 159    83    17337     8688     3.67     0.00      750      224     0.10     0.00      823       46        0      869
