"experiment_ID","weather_date","solar_radiation","maximum_temperature","minimum_temperature","temp_average_daily","precipitation","daylength_sunrise_sunset","realtive_humidity_avg"
"LTFE_Duernast","2022-02-14",NA,8.4,-3.7,2.5,0.6,2.833,69.75
"LTFE_Duernast","2022-02-15",NA,6.6,2,4.1,0.9,0.05,90.46
"LTFE_Duernast","2022-02-16",NA,10.9,0.8,5.8,0.7,0.317,78.29
"LTFE_Duernast","2022-02-17",NA,12,7,10.2,3.1,3.033,67.04
"LTFE_Duernast","2022-02-18",NA,13.8,4.7,8.8,0.6,0.05,70.67
"LTFE_Duernast","2022-02-19",NA,8.1,0.8,5,0,9.2,63
"LTFE_Duernast","2022-02-20",NA,10.1,1.9,6.4,0.2,4.533,65.63
"LTFE_Duernast","2022-02-21",NA,9.7,2.1,5.4,1,2.817,70.71
"LTFE_Duernast","2022-02-22",NA,7.7,1.1,4.5,1.4,3.85,77.25
"LTFE_Duernast","2022-02-23",NA,9.5,-1,5.2,0,9.283,76.33
"LTFE_Duernast","2022-02-24",NA,13.2,-3,5.1,0.1,8.083,74.79
"LTFE_Duernast","2022-02-25",NA,5.6,-0.1,2.2,0.2,6.183,75.92
"LTFE_Duernast","2022-02-26",NA,4.5,-2.7,1.1,0.1,3.017,78.5
"LTFE_Duernast","2022-02-27",NA,5.2,-2.7,0.9,0,8.867,73.75
"LTFE_Duernast","2022-02-28",NA,5.8,-3.1,0.8,0,10.367,61.75
"LTFE_Duernast","2022-03-01",NA,6.1,-4.5,-0.3,0,10.65,58.25
"LTFE_Duernast","2022-03-02",NA,4.8,-6,-0.8,0,3.95,67.5
"LTFE_Duernast","2022-03-03",NA,8.4,-7.3,0.6,0,8.617,60.38
"LTFE_Duernast","2022-03-04",NA,5.6,-4.4,0.3,0,8.383,57.88
"LTFE_Duernast","2022-03-05",NA,4.3,-3.4,-0.2,0,6.733,64.21
"LTFE_Duernast","2022-03-06",NA,3.8,-2.7,-0.1,0,6.033,61.38
"LTFE_Duernast","2022-03-07",NA,0.9,-5.9,-1.8,0,3.3,65.21
"LTFE_Duernast","2022-03-08",NA,6.4,-5,0,0,10.067,56.83
"LTFE_Duernast","2022-03-09",NA,10.4,-5.4,1.8,0,11.2,58.25
"LTFE_Duernast","2022-03-10",NA,11.6,-5.3,3.4,0,11.217,57.17
"LTFE_Duernast","2022-03-11",NA,8.9,-3,2.5,0,11,45.38
"LTFE_Duernast","2022-03-12",NA,11.6,-3.7,3.2,0,10.633,42.71
"LTFE_Duernast","2022-03-13",NA,13.6,-3.2,4.9,0,10.8,39.54
"LTFE_Duernast","2022-03-14",NA,14.9,-1.5,7.6,0,8.2,55.04
"LTFE_Duernast","2022-03-15",NA,11.3,3.1,7,8.1,0.133,80.42
"LTFE_Duernast","2022-03-16",NA,11,4.3,7,0,5.95,81.71
"LTFE_Duernast","2022-03-17",NA,9.3,2.3,6.3,0,0,79.5
"LTFE_Duernast","2022-03-18",NA,11.7,4.1,7.5,0,6.967,64.83
"LTFE_Duernast","2022-03-19",NA,9.9,1.2,5.5,0,9.583,55.13
"LTFE_Duernast","2022-03-20",NA,12.7,0.5,6.6,0,11.333,49.08
"LTFE_Duernast","2022-03-21",NA,12.9,-3.2,5.1,0,11.167,50.92
"LTFE_Duernast","2022-03-22",NA,15.3,-2.7,5.9,0,11.95,46.63
"LTFE_Duernast","2022-03-23",NA,17.9,-3.7,7,0,11.967,53.46
"LTFE_Duernast","2022-03-24",NA,18.7,-2.4,8.4,0,11.917,50.04
"LTFE_Duernast","2022-03-25",NA,17.6,-0.9,9.3,0,11.683,48.79
"LTFE_Duernast","2022-03-26",NA,17.1,1.5,9.7,0,11.65,46
"LTFE_Duernast","2022-03-27",NA,18.4,-0.9,8.9,0,11.967,56.5
"LTFE_Duernast","2022-03-28",NA,19.2,-0.4,9.5,0,11.717,57.71
"LTFE_Duernast","2022-03-29",NA,17.6,2.7,10.9,0.4,5.05,51.08
"LTFE_Duernast","2022-03-30",NA,11.6,6.8,9.3,2.4,0,79.88
"LTFE_Duernast","2022-03-31",NA,9.6,5.3,6.8,8.4,0,92.17
"LTFE_Duernast","2022-04-01",NA,5.6,0.2,2.8,9.9,0,98.13
"LTFE_Duernast","2022-04-02",NA,0.3,-1.4,-0.7,4.6,0.083,93.92
"LTFE_Duernast","2022-04-03",NA,1.8,-4.9,-0.9,0,1.133,84.21
"LTFE_Duernast","2022-04-04",NA,6.3,-6.8,0.7,0.4,10.517,75.25
"LTFE_Duernast","2022-04-05",NA,9.6,2.2,6,0.3,0,80.13
"LTFE_Duernast","2022-04-06",NA,16.6,6.7,10.9,0,7.683,72.33
"LTFE_Duernast","2022-04-07",NA,14.9,7.5,10.8,6.8,5.383,68.79
"LTFE_Duernast","2022-04-08",NA,13.2,4.3,7.9,10.1,0.467,85.21
"LTFE_Duernast","2022-04-09",NA,12.1,0.2,4.4,0,4.067,73.33
"LTFE_Duernast","2022-04-10",NA,7,-0.5,3.2,0.1,4,77.54
"LTFE_Duernast","2022-04-11",NA,12,-2.2,5.3,0,11.7,73.71
"LTFE_Duernast","2022-04-12",NA,18.2,0.1,9.5,0,11.117,62
"LTFE_Duernast","2022-04-13",NA,19.9,2.6,11.8,0,11.483,65.42
"LTFE_Duernast","2022-04-14",NA,21.7,4.2,14.1,2.2,12.55,66.67
"LTFE_Duernast","2022-04-15",NA,19,4.2,13.5,0,8.267,71.75
"LTFE_Duernast","2022-04-16",NA,11.1,-0.6,6.2,0,5.15,73.25
"LTFE_Duernast","2022-04-17",NA,11.5,-1.7,5,0,13.183,63.79
"LTFE_Duernast","2022-04-18",NA,13.5,-0.3,6.7,0,13.2,59.29
"LTFE_Duernast","2022-04-19",NA,15.2,-0.2,7.3,0,6.117,64.46
"LTFE_Duernast","2022-04-20",NA,13,-1.3,6.2,0,13.4,63.38
"LTFE_Duernast","2022-04-21",NA,15,1.1,8.9,0,9.867,61.67
"LTFE_Duernast","2022-04-22",NA,15.4,4.1,9.7,0,10.017,71.71
"LTFE_Duernast","2022-04-23",NA,13.6,7.1,9.8,0.2,1.767,78.33
"LTFE_Duernast","2022-04-24",NA,12,7.5,9.4,4.7,1.4,84.25
"LTFE_Duernast","2022-04-25",NA,14.7,6.4,9.7,1.7,4.567,83.33
"LTFE_Duernast","2022-04-26",NA,11.4,3.6,7.8,4.4,0.967,90.96
"LTFE_Duernast","2022-04-27",NA,13.4,1.9,7.4,0,3.217,84.83
"LTFE_Duernast","2022-04-28",NA,16,1.6,9.1,0,11,70.38
"LTFE_Duernast","2022-04-29",NA,17.5,0.5,10.1,0,11.883,64.5
"LTFE_Duernast","2022-04-30",NA,13.4,5.8,10.1,1.3,1.7,73.71
"LTFE_Duernast","2022-05-01",NA,12.5,6,9.1,0.1,0.067,90.04
"LTFE_Duernast","2022-05-02",NA,17.6,4.5,11.2,13.3,7.717,82.42
"LTFE_Duernast","2022-05-03",NA,19.8,5.6,12.9,0.1,8.133,76.96
"LTFE_Duernast","2022-05-04",NA,19.6,9,13.6,0.9,5.633,77.92
"LTFE_Duernast","2022-05-05",NA,19.1,8.6,14.1,4.2,5.717,75.83
"LTFE_Duernast","2022-05-06",NA,14,10.3,11.8,7,0.067,92.79
"LTFE_Duernast","2022-05-07",NA,16,10.6,12.4,1.3,0.95,92.79
"LTFE_Duernast","2022-05-08",NA,16.1,9.2,12.9,0.3,0.167,89.08
"LTFE_Duernast","2022-05-09",NA,21,9,14.8,0,11.533,76.58
"LTFE_Duernast","2022-05-10",NA,23.6,6.8,15.8,0,12.95,72
"LTFE_Duernast","2022-05-11",NA,25.8,10.5,18.4,0,13.833,62.46
"LTFE_Duernast","2022-05-12",NA,25.5,14.1,19.7,5.2,9.367,62.75
"LTFE_Duernast","2022-05-13",NA,19.6,8.3,15.5,2,4.767,89.13
"LTFE_Duernast","2022-05-14",NA,22.3,6.9,15,0,14.117,68.13
"LTFE_Duernast","2022-05-15",NA,23.9,5.8,16,0,14.367,64.17
"LTFE_Duernast","2022-05-16",NA,22.7,8.8,15.7,3.2,5.25,81.21
"LTFE_Duernast","2022-05-17",NA,22.7,11.7,16.8,0,9.883,74.63
"LTFE_Duernast","2022-05-18",NA,23.4,9.9,17,0,14,68.5
"LTFE_Duernast","2022-05-19",NA,28.8,7.7,19.5,0,12.933,59.63
"LTFE_Duernast","2022-05-20",NA,30.5,12.8,22.9,3.5,12.717,60.46
"LTFE_Duernast","2022-05-21",NA,22.4,9.3,17.5,0,12.083,66.75
"LTFE_Duernast","2022-05-22",NA,23.9,7.6,16.6,0,12.567,62.38
"LTFE_Duernast","2022-05-23",NA,24.3,13.7,17.4,7.4,5.75,74.38
"LTFE_Duernast","2022-05-24",NA,15.5,12.2,14.2,10.1,0.033,92.88
"LTFE_Duernast","2022-05-25",NA,18.9,10.5,13.9,2,4.733,83.96
"LTFE_Duernast","2022-05-26",NA,20.1,7.8,14.6,0,10.867,74.42
"LTFE_Duernast","2022-05-27",NA,20.9,8.1,15.3,0.6,8.833,75.96
"LTFE_Duernast","2022-05-28",NA,15.8,4.3,11.7,0,9.783,65.38
"LTFE_Duernast","2022-05-29",NA,15.1,2.5,7.9,8.3,3.767,84.38
"LTFE_Duernast","2022-05-30",NA,17.5,2.5,9.8,0,11.45,75.75
"LTFE_Duernast","2022-05-31",NA,22.4,4.5,13.5,0,8.517,74.5
"LTFE_Duernast","2022-06-01",NA,22.1,8.1,15.1,2.7,7.767,76.04
"LTFE_Duernast","2022-06-02",NA,22.3,8.6,15.8,0,8.117,78.21
"LTFE_Duernast","2022-06-03",NA,25.7,10,18,11.1,8.117,78.38
"LTFE_Duernast","2022-06-04",NA,25.2,12.3,18.8,0,9.4,83.58
"LTFE_Duernast","2022-06-05",NA,23.5,13.7,17.8,11.6,4.633,87.42
"LTFE_Duernast","2022-06-06",NA,24.2,12.2,18.2,8.5,11.05,77.33
"LTFE_Duernast","2022-06-07",NA,18.7,13.2,15.3,4.7,2.183,86.5
"LTFE_Duernast","2022-06-08",NA,23.4,11.9,17.1,3.5,11.117,72.96
"LTFE_Duernast","2022-06-09",NA,18.7,11.8,14.7,0.1,2.533,80.88
"LTFE_Duernast","2022-06-10",NA,21.8,10.2,15.7,0,7.767,76.08
"LTFE_Duernast","2022-06-11",NA,25.1,8.7,17.4,0,13.3,70.13
"LTFE_Duernast","2022-06-12",NA,27.5,10.9,19.9,11,15.183,65.67
"LTFE_Duernast","2022-06-13",NA,22,9.6,17.4,0,10.133,72.33
"LTFE_Duernast","2022-06-14",NA,22.9,7.9,16.2,0,14.817,65.58
"LTFE_Duernast","2022-06-15",NA,28.6,9.2,19.1,0,14.85,67.75
"LTFE_Duernast","2022-06-16",NA,28.3,12.9,21,1,11.6,63.54
"LTFE_Duernast","2022-06-17",NA,26,11.6,19.5,0,14.483,57.25
"LTFE_Duernast","2022-06-18",NA,31.4,11.5,22,0,14.383,62.21
"LTFE_Duernast","2022-06-19",NA,34.5,14.9,24.9,0,14.917,62.17
"LTFE_Duernast","2022-06-20",NA,29,14.1,22.2,0.1,6.783,65.21
"LTFE_Duernast","2022-06-21",NA,24.2,9.6,17.6,2.4,12.983,61.67
"LTFE_Duernast","2022-06-22",NA,21.8,14.9,18.6,4,0.517,91.25
"LTFE_Duernast","2022-06-23",NA,26.8,17.5,22.2,0.1,11.3,72.88
"LTFE_Duernast","2022-06-24",NA,24.1,14.3,18.6,16.8,2.217,80.38
"LTFE_Duernast","2022-06-25",NA,24.5,13.5,18.3,0,10.767,74.58
"LTFE_Duernast","2022-06-26",NA,27.3,12.8,21.1,0,13.733,68.79
"LTFE_Duernast","2022-06-27",NA,29.4,15.7,21.9,7.7,12.833,69.46
"LTFE_Duernast","2022-06-28",NA,21.9,14.8,18.4,0,3.8,80.79
"LTFE_Duernast","2022-06-29",NA,24.9,14.9,19.4,0,4.817,83.88
"LTFE_Duernast","2022-06-30",NA,28.4,13.6,21.4,0,11.15,76.5
"LTFE_Duernast","2022-07-01",NA,19.1,8.4,14.8,1.3,0.9,85.88
"LTFE_Duernast","2022-07-02",NA,23.6,8.6,16,0,13.283,72.29
"LTFE_Duernast","2022-07-03",NA,29.3,10.2,20.9,0.2,15.217,62.5
"LTFE_Duernast","2022-07-04",NA,27,16.3,21.3,5.2,6.583,68.96
"LTFE_Duernast","2022-07-05",NA,26.1,13.5,20.4,0,11.4,61.46
"LTFE_Duernast","2022-07-06",NA,24.7,11.1,19,0,13.217,53.83
"LTFE_Duernast","2022-07-07",NA,18.5,12.2,15,6.4,0.667,74.67
"LTFE_Duernast","2022-07-08",NA,19.3,9.4,14.2,0,10.55,68.54
"LTFE_Duernast","2022-07-09",NA,22.8,9.6,16.9,1.4,3.717,66.42
"LTFE_Duernast","2022-07-10",NA,19.8,7.5,15,0,9.867,69.5
"LTFE_Duernast","2022-07-11",NA,20.7,6.8,14.9,0,1.683,72.92
"LTFE_Duernast","2022-07-12",NA,25.3,10.3,17.8,0,13.2,64.13
"LTFE_Duernast","2022-07-13",NA,29,8.8,20.4,0,10.633,56.29
"LTFE_Duernast","2022-07-14",NA,32.9,14.4,24.3,0,12.167,48.13
"LTFE_Duernast","2022-07-15",NA,25.5,15,20.5,0,13.817,44.58
"LTFE_Duernast","2022-07-16",NA,25.5,10.5,18.5,0,14.917,49.96
"LTFE_Duernast","2022-07-17",NA,27.5,8.7,18.6,0,14.9,52.75
"LTFE_Duernast","2022-07-18",NA,29.4,8.6,20.3,0,14.033,50.79
"LTFE_Duernast","2022-07-19",NA,32.2,11.2,22.7,0,14.85,48.04
"LTFE_Duernast","2022-07-20",NA,36,13.6,25.4,0,12.983,48.13
"LTFE_Duernast","2022-07-21",NA,25.2,15.6,20.4,0.7,3.417,77
"LTFE_Duernast","2022-07-22",NA,31.7,12.9,22.9,4.8,14.35,62.96
"LTFE_Duernast","2022-07-23",NA,26.4,16.8,21.4,0.4,5.167,75.92
"LTFE_Duernast","2022-07-24",NA,30.6,15.5,22.6,0,11.433,64.33
"LTFE_Duernast","2022-07-25",NA,34,14,24.4,29.5,13.85,60.38
"LTFE_Duernast","2022-07-26",NA,24.1,14.3,19.4,0.1,3.8,80.83
"LTFE_Duernast","2022-07-27",NA,25.3,13.6,19.6,0,6.967,62.33
"LTFE_Duernast","2022-07-28",NA,27,14.4,20.4,0,13.333,65.54
"LTFE_Duernast","2022-07-29",NA,27.7,15.5,20.4,1.9,7.233,70.96
"LTFE_Duernast","2022-07-30",NA,24.7,13.3,19,2.7,7.967,69.58
"LTFE_Duernast","2022-07-31",NA,27,11.2,19.8,0,6.783,64
"LTFE_Duernast","2022-08-01",NA,27.7,16.5,20.9,1.2,6.217,66.5
"LTFE_Duernast","2022-08-02",NA,28.3,14.6,21.1,0,11.017,67.54
"LTFE_Duernast","2022-08-03",NA,31,12.2,22,0,14.317,59.96
"LTFE_Duernast","2022-08-04",NA,33.9,13.8,23.9,0,14.2,58.04
"LTFE_Duernast","2022-08-05",NA,32.5,15.9,24.3,11.3,11.6,60.67
"LTFE_Duernast","2022-08-06",NA,21.2,14.3,17.5,0,1.933,82.67
"LTFE_Duernast","2022-08-07",NA,23.1,12.7,18,0,10.917,68.75
"LTFE_Duernast","2022-08-08",NA,25,10.3,18.1,0,12.833,66.92
"LTFE_Duernast","2022-08-09",NA,25.9,10.6,19.1,0,13.967,59.17
"LTFE_Duernast","2022-08-10",NA,26.5,14.9,20.4,0,13.983,49.46
"LTFE_Duernast","2022-08-11",NA,27,15,20.6,0,13.767,47.5
"LTFE_Duernast","2022-08-12",NA,25.7,12.3,19.1,0,11.917,52.46
"LTFE_Duernast","2022-08-13",NA,26.7,9.1,18.5,0,11.733,59.67
"LTFE_Duernast","2022-08-14",NA,29,9.4,20,0,13.4,59.04
"LTFE_Duernast","2022-08-15",NA,27.6,15.5,21.2,0,6.517,60.33
"LTFE_Duernast","2022-08-16",NA,28.7,12.7,20.7,0,13.183,60.25
"LTFE_Duernast","2022-08-17",NA,31.2,11.9,22.5,1.2,11.667,57
"LTFE_Duernast","2022-08-18",NA,26.7,16.3,20.8,0.2,6.7,76.13
"LTFE_Duernast","2022-08-19",NA,21,15.9,18.3,42.1,0.3,90.42
"LTFE_Duernast","2022-08-20",NA,19.1,15.6,16.8,15.9,0,94.54
"LTFE_Duernast","2022-08-21",NA,24.2,11.8,17.9,0,10.033,79.88
"LTFE_Duernast","2022-08-22",NA,23.3,10.1,16.5,0,11.683,70.67
"LTFE_Duernast","2022-08-23",NA,25.2,8.3,16.7,0,13.233,69.83
"LTFE_Duernast","2022-08-24",NA,25,9.9,17.9,0,10.933,77.58
"LTFE_Duernast","2022-08-25",NA,27.5,14.8,20.4,0,9.117,77.33
"LTFE_Duernast","2022-08-26",NA,27.4,14.3,21.2,6.4,9.85,77.92
"LTFE_Duernast","2022-08-27",NA,23.9,16.1,19.3,0.6,4.917,83
"LTFE_Duernast","2022-08-28",NA,22.6,14.2,18.6,0.4,1.033,87.67
"LTFE_Duernast","2022-08-29",NA,24.9,11.6,17.3,0,7.983,82.33
"LTFE_Duernast","2022-08-30",NA,26.4,10.6,18.8,0,11.633,71.67
"LTFE_Duernast","2022-08-31",NA,20,14.4,16.4,4.1,0.133,86.63
"LTFE_Duernast","2022-09-01",NA,21.1,10.3,15.6,0,5.15,78.29
"LTFE_Duernast","2022-09-02",NA,21.2,10.5,15.2,0,12.517,66.08
"LTFE_Duernast","2022-09-03",NA,22.5,9.8,14.9,2.6,4.867,80.42
"LTFE_Duernast","2022-09-04",NA,24.7,9.7,16.6,0,9.167,79.25
"LTFE_Duernast","2022-09-05",NA,26.2,9.6,17.7,0,12.317,76.13
"LTFE_Duernast","2022-09-06",NA,26.8,11.8,18.8,0,8.917,78.83
"LTFE_Duernast","2022-09-07",NA,27.3,13.4,19.6,3,8.4,79.54
"LTFE_Duernast","2022-09-08",NA,20.9,10.7,15.9,2,3.4,85.21
"LTFE_Duernast","2022-09-09",NA,19.9,9.4,14,5.5,2.717,85.38
"LTFE_Duernast","2022-09-10",NA,18.2,10.5,13.9,6.1,2.267,84.71
"LTFE_Duernast","2022-09-11",NA,18.6,8.3,14,4,1.967,87.46
"LTFE_Duernast","2022-09-12",NA,21.1,6.6,13.8,0,11.7,81.25
"LTFE_Duernast","2022-09-13",NA,24.9,7.2,16.2,0,7.5,80.42
"LTFE_Duernast","2022-09-14",NA,25.7,14.8,18.8,0.9,3.583,83.83
"LTFE_Duernast","2022-09-15",NA,21.5,9.2,15.9,15,1.467,85
"LTFE_Duernast","2022-09-16",NA,13.8,7.8,11.2,6,0.033,91.5
"LTFE_Duernast","2022-09-17",NA,12.6,6.8,8.6,7.3,3.333,85.67
"LTFE_Duernast","2022-09-18",NA,12.2,6.3,9.3,5.4,0.067,80.33
"LTFE_Duernast","2022-09-19",NA,13,5.8,8.8,0.1,1.433,82.46
"LTFE_Duernast","2022-09-20",NA,13.9,4.5,9,1.2,3.933,82.13
"LTFE_Duernast","2022-09-21",NA,14.2,0.9,7.5,0,10.283,78.67
"LTFE_Duernast","2022-09-22",NA,15.2,0.9,7.6,0,10.683,80.79
"LTFE_Duernast","2022-09-23",NA,17.2,1.3,8.6,0,10.833,82.67
"LTFE_Duernast","2022-09-24",NA,14.4,6.2,11,1.1,0.117,92.75
"LTFE_Duernast","2022-09-25",NA,15.4,9.5,11.7,0,0.933,91.96
"LTFE_Duernast","2022-09-26",NA,15,8.7,11.4,2.5,3.467,81
"LTFE_Duernast","2022-09-27",NA,12.4,6.2,9.6,6.9,2.117,80.29
"LTFE_Duernast","2022-09-28",NA,9.9,6,8.2,5,0.017,90.21
"LTFE_Duernast","2022-09-29",NA,10.5,5.4,8,1.3,0.233,91.75
"LTFE_Duernast","2022-09-30",NA,13.5,5.9,9.6,0,1.433,88.04
"LTFE_Duernast","2022-10-01",NA,12,3.9,9.7,7.4,0.433,89.17
"LTFE_Duernast","2022-10-02",NA,15.9,9.2,11.9,8.1,0.283,91.96
"LTFE_Duernast","2022-10-03",NA,14.2,2.8,9.4,0,4.75,86.88
"LTFE_Duernast","2022-10-04",NA,15.5,1,7.7,0,8.717,88.75
"LTFE_Duernast","2022-10-05",NA,21.4,2.4,11.4,0,9.433,84.79
"LTFE_Duernast","2022-10-06",NA,19.1,5.7,12.8,0,7.183,82.71
"LTFE_Duernast","2022-10-07",NA,15.9,6.5,11.4,0.1,5.65,91.13
"LTFE_Duernast","2022-10-08",NA,15.6,6,10.5,0.5,0.85,92.5
"LTFE_Duernast","2022-10-09",NA,13.6,3.3,9.2,0,0.367,83.5
"LTFE_Duernast","2022-10-10",NA,17.6,4.8,11.3,0.6,2,91.25
"LTFE_Duernast","2022-10-11",NA,16.2,8.6,12.8,0,1.117,90.17
"LTFE_Duernast","2022-10-12",NA,13.2,5.3,11.1,0,0,93.83
"LTFE_Duernast","2022-10-13",NA,15.6,4.8,10.2,2.6,0.317,92.88
"LTFE_Duernast","2022-10-14",NA,17.3,10.5,13.2,16.6,3.017,88.21
"LTFE_Duernast","2022-10-15",NA,18.6,11.4,14.7,0.5,2.117,87.5
"LTFE_Duernast","2022-10-16",NA,23.6,9.6,15.1,0,8.483,84.33
"LTFE_Duernast","2022-10-17",NA,22.3,7.9,14.3,0,9.417,86.75
"LTFE_Duernast","2022-10-18",NA,22.2,7.8,14,0.1,6.317,87.04
"LTFE_Duernast","2022-10-19",NA,17.2,9,12.9,0,2.933,88.25
"LTFE_Duernast","2022-10-20",NA,15.2,6.8,10.7,0,5.367,85.08
"LTFE_Duernast","2022-10-21",NA,15,9.1,12.3,6.4,0,89.13
"LTFE_Duernast","2022-10-22",NA,17,8.2,12.6,2,2.883,92.5
"LTFE_Duernast","2022-10-23",NA,17.3,6.6,12,4,7.117,90.13
"LTFE_Duernast","2022-10-24",NA,16,8.9,13.3,6.1,0,91.04
"LTFE_Duernast","2022-10-25",NA,18.1,7.2,11.6,0.6,8.133,86.08
"LTFE_Duernast","2022-10-26",NA,18.7,8.7,12.6,0.3,1.35,91.38
"LTFE_Duernast","2022-10-27",NA,19.4,5.7,12.1,0,9.6,89.25
"LTFE_Duernast","2022-10-28",NA,21.4,6.8,13.5,0,7.133,85.21
"LTFE_Duernast","2022-10-29",NA,23,8.7,14.2,0,5.783,86.75
"LTFE_Duernast","2022-10-30",NA,23.1,6.4,12.9,0,9.05,88.13
"LTFE_Duernast","2022-10-31",NA,17.4,5.3,10.9,0.1,5.6,92.79
"LTFE_Duernast","2022-11-01",NA,16.7,4.7,10.8,0,1.417,90.88
"LTFE_Duernast","2022-11-02",NA,13.9,3.6,8.5,0,4.3,90.33
"LTFE_Duernast","2022-11-03",NA,9.8,3.2,6.7,0.7,1.35,97.29
"LTFE_Duernast","2022-11-04",NA,10.6,2,7.2,6,0,91.58
"LTFE_Duernast","2022-11-05",NA,9,1.8,6.4,1.2,0.033,94.29
"LTFE_Duernast","2022-11-06",NA,9.1,0.8,5.2,0.2,3.85,93.17
"LTFE_Duernast","2022-11-07",NA,14.8,2.8,8.9,0,7.8,80.54
"LTFE_Duernast","2022-11-08",NA,14.6,0.3,6.4,0,8.167,88.88
"LTFE_Duernast","2022-11-09",NA,13.4,2.1,8,5.2,2.467,89
"LTFE_Duernast","2022-11-10",NA,12.6,1.9,8.3,0,6.283,90.75
"LTFE_Duernast","2022-11-11",NA,10.9,0.7,4.5,0,5.617,94.96
"LTFE_Duernast","2022-11-12",NA,5.8,1.9,3.3,0,0,99.5
"LTFE_Duernast","2022-11-13",NA,11.9,-0.1,4.9,0,8.533,88.17
"LTFE_Duernast","2022-11-14",NA,10.7,1.4,4.5,0,4.633,94.25
"LTFE_Duernast","2022-11-15",NA,12.1,0.2,5.4,1.9,8.25,88.13
"LTFE_Duernast","2022-11-16",NA,9.6,1.4,5,3.3,0.283,98.13
"LTFE_Duernast","2022-11-17",NA,11.6,2.3,6.1,7.2,2.15,95.71
"LTFE_Duernast","2022-11-18",NA,8,4,6.6,3.8,0,91.63
"LTFE_Duernast","2022-11-19",NA,7.8,4.1,5.4,2.1,1.017,91.58
"LTFE_Duernast","2022-11-20",NA,6.8,2.1,4.9,3.6,0.067,84.5
"LTFE_Duernast","2022-11-21",NA,7.5,0.7,3.9,0.4,4,84.33
"LTFE_Duernast","2022-11-22",NA,7,0.8,3.5,0.9,0,94.54
"LTFE_Duernast","2022-11-23",NA,8.3,-0.1,3.5,3.7,5.217,90.71
"LTFE_Duernast","2022-11-24",NA,8.4,-1.3,5.1,0.7,2.1,88.42
"LTFE_Duernast","2022-11-25",NA,8.8,-1.8,3.2,2.5,3.717,92.04
"LTFE_Duernast","2022-11-26",NA,6.6,-1.3,3.7,0,0.967,93.83
"LTFE_Duernast","2022-11-27",NA,1.8,-2.3,-0.1,0,0,97
"LTFE_Duernast","2022-11-28",NA,4.3,0.5,2.5,2.8,0,92.13
"LTFE_Duernast","2022-11-29",NA,4.5,1.3,3.3,1.2,0,96.17
"LTFE_Duernast","2022-11-30",NA,3.1,0.3,1.8,0,0,90.21
"LTFE_Duernast","2022-12-01",NA,3.1,0.9,2.1,0.1,0,91.67
"LTFE_Duernast","2022-12-02",NA,2.2,-0.1,1.6,1.2,0,95.5
"LTFE_Duernast","2022-12-03",NA,0.2,-0.9,-0.4,0,0,97
"LTFE_Duernast","2022-12-04",NA,2.5,0,1.4,0,0,98.13
"LTFE_Duernast","2022-12-05",NA,3.7,0.1,1.9,2.1,0,95.54
"LTFE_Duernast","2022-12-06",NA,2.9,0.4,1.9,0,0.083,91.5
"LTFE_Duernast","2022-12-07",NA,3.2,-0.2,1.4,0,0.933,87.67
"LTFE_Duernast","2022-12-08",NA,3.1,-2.7,0.2,0,0.017,91.42
"LTFE_Duernast","2022-12-09",NA,0.3,-2.7,-0.6,0.2,0,94.46
"LTFE_Duernast","2022-12-10",NA,0.5,-1.4,-0.3,1.4,0,93.46
"LTFE_Duernast","2022-12-11",NA,-1.4,-5.4,-3.1,1.2,1.017,88.38
"LTFE_Duernast","2022-12-12",NA,-1,-10.9,-5.6,0,5.85,86.79
"LTFE_Duernast","2022-12-13",NA,-5.2,-11.6,-7.7,0,4.9,86.67
"LTFE_Duernast","2022-12-14",NA,-0.4,-6.2,-3.3,7.2,0,90.71
"LTFE_Duernast","2022-12-15",NA,-0.1,-3.2,-2.2,6,0,92.83
"LTFE_Duernast","2022-12-16",NA,-0.1,-3.7,-2.2,2,0,91.75
"LTFE_Duernast","2022-12-17",NA,-2.9,-11.7,-6.4,0,5.017,88.5
"LTFE_Duernast","2022-12-18",NA,-5.4,-7.6,-6,0,0,93.5
"LTFE_Duernast","2022-12-19",NA,-0.8,-6.9,-3.7,0,0.483,92.04
"LTFE_Duernast","2022-12-20",NA,1.1,-2.9,-0.6,0.6,0,92.88
"LTFE_Duernast","2022-12-21",NA,4.5,0,1.8,2.8,0,96.92
"LTFE_Duernast","2022-12-22",NA,10.1,0.6,6.8,5.1,1.133,83.54
"LTFE_Duernast","2022-12-23",NA,11.9,6.9,9.9,10.8,0.183,92.42
"LTFE_Duernast","2022-12-24",NA,10.7,5.5,8.4,0.4,3.85,85.46
"LTFE_Duernast","2022-12-25",NA,11,3.9,6.7,0,6.133,90.21
"LTFE_Duernast","2022-12-26",NA,13,3.1,8,6.5,2.667,82.79
"LTFE_Duernast","2022-12-27",NA,6.5,-2.1,2.5,0,6.6,83.29
"LTFE_Duernast","2022-12-28",NA,8.2,-2.1,2.8,0,2.4,83.04
"LTFE_Duernast","2022-12-29",NA,12.4,0.8,7.3,1.2,3.583,67.42
"LTFE_Duernast","2022-12-30",NA,9.9,2,6.5,2.5,6.333,85.5
"LTFE_Duernast","2022-12-31",NA,16.2,4.9,11.4,0,1.95,77.04
